State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/11,Parts per million,None,17,100,0.021,0.029,23,27,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/12,Parts per million,None,17,100,0.032059,0.033,9,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/13,Parts per million,None,17,100,0.033,0.035,10,32,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/14,Parts per million,None,17,100,0.016118,0.033,9,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/15,Parts per million,None,17,100,0.019176,0.022,9,20,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/16,Parts per million,None,17,100,0.014706,0.026,23,24,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/17,Parts per million,None,17,100,0.030529,0.036,22,33,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/18,Parts per million,None,17,100,0.027882,0.034,7,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/19,Parts per million,None,17,100,0.018235,0.033,9,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/20,Parts per million,None,17,100,0.013412,0.021,9,19,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/21,Parts per million,None,17,100,0.031765,0.034,21,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/22,Parts per million,None,17,100,0.030471,0.036,9,33,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/23,Parts per million,None,17,100,0.024353,0.027,7,25,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/24,Parts per million,None,17,100,0.026529,0.033,11,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/25,Parts per million,None,17,100,0.02,0.027,10,25,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/26,Parts per million,None,17,100,0.022118,0.029,10,27,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/27,Parts per million,None,17,100,0.022588,0.031,10,29,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/28,Parts per million,None,17,100,0.029941,0.041,10,38,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/29,Parts per million,None,17,100,0.014647,0.029,10,27,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/30,Parts per million,None,17,100,0.014235,0.029,10,27,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/1/31,Parts per million,None,17,100,0.018647,0.029,10,27,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/1,Parts per million,None,17,100,0.014765,0.026,10,24,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/2,Parts per million,None,17,100,0.030941,0.037,23,34,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/3,Parts per million,None,17,100,0.040059,0.042,8,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/4,Parts per million,None,17,100,0.040588,0.043,21,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/5,Parts per million,None,17,100,0.040412,0.043,20,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/6,Parts per million,None,17,100,0.034647,0.037,23,34,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/7,Parts per million,None,17,100,0.039882,0.042,8,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/8,Parts per million,None,17,100,0.021059,0.034,10,31,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/9,Parts per million,None,17,100,0.036353,0.044,22,41,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/10,Parts per million,None,17,100,0.042941,0.045,7,42,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/11,Parts per million,None,17,100,0.037294,0.042,10,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/12,Parts per million,None,17,100,0.018294,0.037,9,34,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/13,Parts per million,None,17,100,0.039471,0.041,15,38,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/14,Parts per million,None,17,100,0.035824,0.037,11,34,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/15,Parts per million,None,17,100,0.043882,0.046,12,43,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/16,Parts per million,None,17,100,0.039,0.043,10,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/17,Parts per million,None,17,100,0.043941,0.045,13,42,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/18,Parts per million,None,17,100,0.041294,0.044,11,41,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/19,Parts per million,None,17,100,0.041,0.042,10,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/20,Parts per million,None,17,100,0.039176,0.041,10,38,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/21,Parts per million,None,17,100,0.045235,0.047,11,44,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/22,Parts per million,None,17,100,0.032765,0.043,10,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/23,Parts per million,None,17,100,0.038647,0.04,12,37,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/24,Parts per million,None,17,100,0.042118,0.043,9,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/25,Parts per million,None,17,100,0.042471,0.043,13,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/26,Parts per million,None,17,100,0.036941,0.04,20,37,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/27,Parts per million,None,17,100,0.031,0.038,10,35,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/2/28,Parts per million,None,17,100,0.036824,0.04,10,37,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/1,Parts per million,None,17,100,0.038529,0.043,9,40,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/2,Parts per million,None,17,100,0.038471,0.042,10,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/3,Parts per million,None,17,100,0.042235,0.045,10,42,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/4,Parts per million,None,17,100,0.035706,0.042,13,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/5,Parts per million,None,17,100,0.031353,0.037,10,34,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/6,Parts per million,None,17,100,0.035353,0.04,23,37,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/7,Parts per million,None,17,100,0.037294,0.041,10,38,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/8,Parts per million,None,17,100,0.037353,0.04,7,37,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/9,Parts per million,None,17,100,0.043118,0.045,10,42,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/10,Parts per million,None,17,100,0.044824,0.049,21,45,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/11,Parts per million,None,17,100,0.043176,0.05,13,46,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/12,Parts per million,None,17,100,0.043235,0.048,12,44,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/13,Parts per million,None,17,100,0.040353,0.042,7,39,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/14,Parts per million,None,17,100,0.042647,0.046,9,43,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/15,Parts per million,None,17,100,0.039824,0.044,15,41,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/16,Parts per million,None,17,100,0.038235,0.047,12,44,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/17,Parts per million,None,17,100,0.041941,0.047,10,44,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
49,3,3,44201,1,41.492707,-112.018863,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019/3/18,Parts per million,None,17,100,0.044529,0.047,12,44,, - ,Brigham City,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT",Utah,Box Elder,Brigham City,"Ogden-Clearfield, UT",2021/11/2
